Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.481861114501953,28.741663455244463,28.46842365161227,28.710308236014342,147544800
2015-06-15,28.42587661743164,28.497545952240337,28.1548768917884,28.24222384018863,175955600
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400
2015-06-17,28.510976791381836,28.64087624799022,28.385554210588214,28.605042445428634,131672400
2015-06-18,28.640880584716797,28.737186399984573,28.49306335007991,28.495303497057716,141628800
2015-06-19,28.35420036315918,28.627440169415465,28.309407680609198,28.602803681393585,218867600
2015-06-22,28.580408096313477,28.68119248908319,28.461705946557167,28.553531460833586,136157200
2015-06-23,28.450511932373047,28.58041313030889,28.41691655928872,28.551298051626024,121075600
2015-06-24,28.692394256591797,29.07089879263434,28.47066754606859,28.490823743056374,221123600
2015-06-25,28.555774688720703,28.93651766774436,28.555774688720703,28.860369755432245,127752400
2015-06-26,28.387800216674805,28.665518651592304,28.3340486473721,28.593849322944834,176267200
2015-06-29,27.89059066772461,28.32508688966341,27.879393350820546,28.098879899931916,196645600
2015-06-30,28.0921630859375,28.246700764854175,27.964502045142016,28.123518309379794,177482800
2015-07-01,28.35420036315918,28.43034997397172,28.217580460031034,28.42139109571546,120955200
2015-07-02,28.318368911743164,28.374360623948455,28.168309824397074,28.316128764810145,108844000
2015-07-06,28.21982192993164,28.271335055137612,27.962259721364557,27.982417625569116,112241600
2015-07-07,28.150386810302734,28.2534113302229,27.72036926832292,28.195179485492016,187787200
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400
2015-07-09,26.891700744628906,27.785328035350254,26.70132925585109,27.738295199915605,314380000
2015-07-10,27.610628128051758,27.738289141701422,27.147016898615483,27.31051342214001,245418000
2015-07-13,28.143674850463867,28.16607119344643,27.843558386556932,28.002574643083992,165762000
2015-07-14,28.132474899291992,28.302690176077444,28.004813868885748,28.228780708807676,127072400
2015-07-15,28.40347671508789,28.47738618793802,28.125758291061004,28.157113514318965,134596800
2015-07-16,28.7819766998291,28.795417580581077,28.522176060091958,28.609522988935005,144889600
2015-07-17,29.030582427978516,29.030582427978516,28.737186396981723,28.909641830893467,184658800
2015-07-20,29.579299926757812,29.780868700287222,29.272463055655816,29.332935054699643,235600800
2015-07-21,29.283660888671875,29.76966846426219,29.187356799171372,29.753992564385015,307025600
2015-07-22,28.045127868652344,28.107838310210372,27.321714226436196,27.321714226436196,461802400
2015-07-23,28.031692504882812,28.463946896391388,28.00929445230741,28.264616531337147,203998000
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
2015-07-27,27.496408462524414,27.68454149849545,27.35083138209292,27.56807778367257,177822000
2015-07-28,27.633024215698242,27.751728059529288,27.447133063291616,27.633024215698242,134472400
2015-07-29,27.545682907104492,27.65990648113944,27.38442649875668,27.581518423951334,148046800
2015-07-30,27.406822204589844,27.451614888081775,27.259003273350057,27.39562317935119,134513200
2015-07-31,27.16718101501465,27.46729578958228,27.07983407562666,27.458336910064084,171540000
2015-08-03,26.526630401611328,27.45161274239848,26.32057963095237,27.211968316112014,279904000
2015-08-04,25.67555809020996,26.360896065522866,25.364244323075575,26.298185624478727,496554400
2015-08-05,25.845775604248047,26.30266819695184,25.106684293664838,25.29705578010854,397250400
2015-08-06,25.902008056640625,26.21023200371046,25.674778954952703,26.09099259626793,211612000
2015-08-07,25.989757537841797,26.153994127175643,25.760278086551494,25.77827694607466,154681600
2015-08-10,26.93467140197754,26.995415394514126,26.2169829066994,26.2169829066994,219806400
2015-08-11,25.53305435180664,26.588214185277398,25.4970583391511,26.504970724033022,388331200
2015-08-12,25.926761627197266,25.96725820036305,24.664620432740126,25.317064459759752,404870000
2015-08-13,25.906518936157227,26.187744713326833,25.769280619581185,26.10675155218471,194143200
2015-08-14,26.088754653930664,26.167497534171147,25.65004309511507,25.719786543832917,171718000
2015-08-17,26.358732223510742,26.468972254899292,25.985263542630705,26.106753292442306,163538800
2015-08-18,26.21024513244629,26.421727487934323,26.100005097049085,26.194496555960974,138242800
2015-08-19,25.87502098083496,26.214740473223504,25.80077696602189,26.120249026988247,193146000
2015-08-20,25.34406852722168,25.726534914871216,25.114587321459155,25.665790899502316,274006400
2015-08-21,23.793943405151367,25.175323842311087,23.76919540737934,24.84460215978068,513102000
2015-08-24,23.199993133544922,24.477882627035832,20.698208993762645,21.34390374008251,648825200
2015-08-25,23.339492797851562,24.997600852277035,23.285497920964207,24.997600852277035,414406400
2015-08-26,24.678123474121094,24.72311890919554,23.63421358890838,24.09317251935836,387098400
2015-08-27,25.404804229736328,25.476797939729323,24.752360267412996,25.24956881171529,338464400
2015-08-28,25.488056182861328,25.492555040287638,25.094340074117845,25.236077255337733,212657600
2015-08-31,25.368812561035156,25.76702746189481,25.19782682695612,25.20457597022168,224917200
2015-09-01,24.23491096496582,25.17082938610374,24.153917810116816,24.781613901963713,307383600
2015-09-02,25.274320602416992,25.274320602416992,24.552133058895926,24.799613100120496,247555200
2015-09-03,24.83111000061035,25.373312366291003,24.75686598898215,25.3080677848419,212935600
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200
2015-09-08,25.267574310302734,25.323819468480036,24.819863331821878,25.141585705254695,219374400
2015-09-09,24.7816162109375,25.652290131988792,24.69612247481686,25.593796405287875,340043200
2015-09-10,25.326066970825195,25.485802996509893,24.725369159489954,24.808610885901718,251571200
2015-09-11,25.695032119750977,25.695032119750977,25.14383037924651,25.15057952208659,199662000
2015-09-14,25.9425106048584,26.29798033970948,25.84127002859358,26.228236907903298,233453600
2015-09-15,26.160751342773438,26.216996508789535,25.742287170296358,26.082008453644146,173364800
2015-09-16,26.189992904663086,26.21923976522092,25.971761444405875,26.153995184161953,148694000
2015-09-17,25.62978172302246,26.207981620014163,25.584786303332265,26.02124908348114,256450400
2015-09-18,25.524051666259766,25.71528657402858,25.16858357705424,25.24507616698898,297141200
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
2015-09-22,25.512802124023438,25.688286729362176,25.314818083976963,25.50830155049554,201384800
2015-09-23,25.719783782958984,25.809776372059076,25.490304311396322,25.56454660967297,143026800
2015-09-24,25.87276840209961,25.98525869950004,25.28107005570099,25.479052361198093,200878000
2015-09-25,25.807523727416992,26.25298605870687,25.652286568314114,26.196740910216345,224607600
2015-09-28,25.29682159423828,25.776029699414288,25.29682159423828,25.614043377533406,208436000
2015-09-29,24.536380767822266,25.5375453486007,24.266404766525582,25.384558490141764,293461600
2015-09-30,24.81536293029785,25.09433841688778,24.462143427581807,24.786114351327377,265892000
2015-10-01,24.65337371826172,24.66237314793036,24.14266681247692,24.53863313556866,255716400
2015-10-02,24.83336067199707,24.975099563728357,24.196666810262887,24.30015769138034,232079200
2015-10-05,24.92334747314453,25.05608690308872,24.538630901284126,24.720864615200753,208258800
2015-10-06,25.0425968170166,25.139338569868073,24.696126393233808,24.889609898936747,192787200
2015-10-07,24.92334747314453,25.146077758649916,24.615125188269793,25.13932861612938,187062400
2015-10-08,24.635379791259766,24.79061698030944,24.345154563085437,24.79061698030944,247918400
2015-10-09,25.224828720092773,25.260824728140047,24.63312856778453,24.74786916908805,211064400
2015-10-12,25.107830047607422,25.366558033817498,25.071834050720135,25.36205917788113,121868800
2015-10-13,25.150585174560547,25.29907149981078,24.90085653455851,24.932353685868133,132197200
2015-10-14,24.795114517211914,25.0898385871913,24.64887676742138,25.03809400457471,177849600
2015-10-15,25.166332244873047,25.22032711296466,24.858108178104345,24.957100199993896,150694000
2015-10-16,24.98185157775879,25.197832795746393,24.86711096566764,25.148336778120164,156930400
2015-10-19,25.1370792388916,25.141578094938946,24.772610106299137,24.927847245147582,119036800
2015-10-20,25.596038818359375,25.68603139009093,24.93234682021207,25.049335961937214,195871200
2015-10-21,25.59379005432129,26.00325462195094,25.580290052961384,25.64778491036434,167180800
2015-10-22,25.985252380371094,25.985252380371094,25.67027928095232,25.72202556041771,166616400
2015-10-23,26.790700912475586,26.824448359187404,26.172004016469202,26.25524577302972,237467600
2015-10-26,25.935768127441406,26.57696261365822,25.854774959028116,26.5657146114412,265335200
2015-10-27,25.77153205871582,26.219243035377602,25.645541737713682,25.96276525244846,279537600
2015-10-28,26.833433151245117,26.840184010508903,26.111245691925166,26.306979415400257,342205600
2015-10-29,27.116910934448242,27.152908653676217,26.6084543073803,26.705196032223327,204909200
2015-10-30,26.88518714904785,27.272154134112238,26.873937430181474,27.220407830379447,197461200
2015-11-02,27.263151168823242,27.303647748441026,26.909931669671526,27.17765915250387,128813200
2015-11-03,27.57587242126465,27.782854163924345,27.155158076028844,27.175407222846523,182076000
2015-11-04,27.4476318359375,27.857096438929744,27.36213983011386,27.70185928337551,179544400
2015-11-05,27.32111358642578,27.72103492705299,27.153915720101697,27.531241310192513,158210800
2015-11-06,27.352737426757812,27.52219516245733,27.25332339400709,27.364035298663072,132169200
2015-11-09,27.242021560668945,27.522191160283228,27.124531639480047,27.330139432513867,135485600
2015-11-10,26.383440017700195,26.677167460749807,26.223020228402216,26.412813796293136,236511600
2015-11-11,26.234312057495117,26.530297627782343,26.030962468674048,26.29305787733518,180872000
2015-11-12,26.146196365356445,26.39473400623591,26.1303803806772,26.26820612880194,130102400
2015-11-13,25.382505416870117,26.112304067185928,25.36668943243915,26.02870430730052,183249600
2015-11-16,25.798242568969727,25.811798634532966,25.07974178929681,25.165599744219016,152426800
2015-11-17,25.687536239624023,25.99481976688335,25.603936461653355,25.96544598671921,110467600
2015-11-18,26.500925064086914,26.546113094584324,26.09648581302747,26.1552316317244,186698800
2015-11-19,26.83758544921875,27.056751057183078,26.381180052076427,26.58000983593225,173183200
2015-11-20,26.955078125,27.09516208471002,26.85340244824798,26.932482380957385,137148400
2015-11-23,26.604862213134766,27.052231355323833,26.512224498168308,26.94829576942529,129930000
2015-11-24,26.860177993774414,26.96637177520987,26.4625184478972,26.509966403127557,171212800
2015-11-25,26.66813087463379,26.9392643106886,26.64327693323343,26.934744471990324,85553200
2015-11-27,26.61841583251953,26.753983375991258,26.570967881829596,26.726869522534326,52185600
2015-11-30,26.72913360595703,26.979931187118545,26.60486391301639,26.65908990456631,156721200
2015-12-01,26.51222801208496,26.844365465277804,26.403776021540345,26.830809397413056,139409600
2015-12-02,26.272729873657227,26.68620720664941,26.22754182883538,26.512229614077143,133546400
2015-12-03,26.028711318969727,26.38796266755332,25.807287477288565,26.333736666870063,166278000
2015-12-04,26.894071578979492,26.94377945630228,26.008372911196087,26.04904283593171,231108000
2015-12-07,26.724609375,27.08160068530184,26.61841560463565,26.882770933091997,128336800
2015-12-08,26.713319778442383,26.796917829709056,26.403776342532094,26.55289826229715,137238000
2015-12-09,26.12360191345215,26.59130513697723,26.00159215203521,26.580007266474304,185445600
2015-12-10,26.247867584228516,26.421845121470554,26.098745704691066,26.218495536816878,116850800
2015-12-11,25.572298049926758,26.071633225097415,25.497736244325083,26.026445192267104,187544800
2015-12-14,25.41413688659668,25.459324917071743,24.806348050973714,25.346353117071214,257274800
2015-12-15,24.964509963989258,25.48644089572394,24.9328779952554,25.292129245608518,213292400
2015-12-16,25.15656280517578,25.303426508670157,24.58266750493335,25.095558783872654,224954000
2015-12-17,24.623342514038086,25.362177574432273,24.623342514038086,25.310209770590266,179091200
2015-12-18,23.956806182861328,24.74534907981034,23.907098301459307,24.60752503203201,385813200
2015-12-21,24.250530242919922,24.259568194985434,23.8528689711029,24.239232371884757,190362400
2015-12-22,24.22793960571289,24.338651517292526,24.051702101560817,24.266349614491677,131157600
2015-12-23,24.539737701416016,24.59396368974773,24.221156356864377,24.23697234195334,130629600
2015-12-24,24.408693313598633,24.62785893960525,24.390617407083724,24.62785893960525,54281600
2015-12-28,24.135295867919922,24.331867425256085,23.990692098320757,24.309271685658228,106816800
2015-12-29,24.569108963012695,24.725010613745606,24.144335574408643,24.16692959183629,123724800
2015-12-30,24.248271942138672,24.560073552047708,24.216639969704996,24.532961417854963,100855200
2015-12-31,23.782825469970703,24.18274491126048,23.68340972744789,24.17822679742444,163649200
2016-01-04,23.803163528442383,23.807683366843445,23.046252634712044,23.184078401118814,270597600
2016-01-05,23.2066707611084,23.91613364374091,23.138888704262126,23.89353962479215,223164000
2016-01-06,22.75252342224121,23.12985060390474,22.564991514734768,22.720891451152745,273829600
2016-01-07,21.792266845703125,22.623739641764434,21.787748730664145,22.296122001314888,324377600
2016-01-08,21.907493591308594,22.393272728006615,21.862305556002614,22.26674485009943,283192000
2016-01-11,22.262226104736328,22.381975955605306,21.993352627176307,22.36164185586369,198957600
2016-01-12,22.5853271484375,22.750266772155083,22.33226963872977,22.718634798918274,196616800
2016-01-13,22.004648208618164,22.86323462272275,21.984314110992557,22.66666305994375,249758400
2016-01-14,22.485910415649414,22.702817828175373,21.631843727651237,22.1334388869678,252680400
2016-01-15,21.94590187072754,22.0769495761646,21.545982445846825,21.73577424780705,319335600
2016-01-19,21.839712142944336,22.289339484794287,21.577616704237446,22.235113496163347,212350800
2016-01-20,21.869083404541016,22.185404820455155,21.107652776982135,21.487238131316495,289337600
2016-01-21,21.758378982543945,22.115368718166973,21.45109541287868,21.930094953264117,208646000
2016-01-22,22.91520118713379,22.92423913865743,22.226074190632893,22.284818289817064,263202000
2016-01-25,22.46782875061035,22.940049976035187,22.41586097196217,22.937790057708064,207178000
2016-01-26,22.59210205078125,22.793191734406058,22.158290714679175,22.578545985219627,300308000
2016-01-27,21.107656478881836,21.832935426651044,21.089580572216434,21.699629493573713,533478800
2016-01-28,21.259035110473633,21.35619093937194,20.874931632771354,21.191253056427215,222715200
2016-01-29,21.99335289001465,21.99335289001465,21.317781895230507,21.41719764754597,257666000
2016-02-01,21.787742614746094,21.851006550414006,21.555020969762147,21.796780566100505,163774000
2016-02-02,21.347156524658203,21.69962806231868,21.301966760975308,21.559542380621536,149428800
2016-02-03,21.769670486450195,21.88038239306421,21.256779155806566,21.464646901559114,183857200
2016-02-04,21.94458770751953,22.11042231358637,21.62427940424917,21.776482652846905,185886800
2016-02-05,21.35848617553711,22.01727839752225,21.28352152072093,21.926410206012818,185672400
2016-02-08,21.58338737487793,21.740133243517647,21.135862919353222,21.156307354458367,216085600
2016-02-09,21.578847885131836,21.794660125704805,21.338048573731598,21.41982979895567,177324800
2016-02-10,21.415281295776367,21.88779456504508,21.376662872764058,21.79011155008248,169374400
2016-02-11,21.285795211791992,21.51750922210033,21.03363676519184,21.30624138125066,200298800
2016-02-12,21.351673126220703,21.46753012328384,21.12904785847854,21.39710809230759,161405600
2016-02-16,21.953678131103516,22.001383556780834,21.492523949722276,21.58566261894929,196231600
2016-02-17,22.289886474609375,22.310330910999106,21.84236199096535,21.96048944527315,179452800
2016-02-18,21.867355346679688,22.46481102115485,21.828735181286046,22.45345184312721,156084000
2016-02-19,21.817373275756836,21.98093570017723,21.762853045338996,21.80828628182605,141496800
2016-02-22,22.00819206237793,22.012736425330758,21.79010943614173,21.87870544888873,137123200
2016-02-23,21.51069450378418,21.921871011669452,21.478890891747024,21.899154393523894,127770400
2016-02-24,21.831005096435547,21.894612327183545,21.19947368662748,21.349406501819523,145022800
2016-02-25,21.98093605041504,21.98093605041504,21.637909390021406,21.81964580519911,110330800
2016-02-26,22.015012741088867,22.267169470991487,21.940046336788832,22.08089041777644,115964400
2016-02-29,21.96503448486328,22.31487596135696,21.955947490688093,22.00365291023265,140865200
2016-03-01,22.837366104125977,22.891886338341294,22.13086830859153,22.183118094041166,201628400
2016-03-02,22.887340545654297,22.919144155650006,22.635182114140644,22.83282031897119,132678400
2016-03-03,23.057720184326172,23.105425604313712,22.81919135122154,22.848724515856876,147822800
2016-03-04,23.400754928588867,23.56886004749615,23.028196701190282,23.25536643658784,184220400
2016-03-07,23.14177894592285,23.359861659206178,22.93505367822159,23.2599064323469,143315600
2016-03-08,22.950952529907227,23.116787159166762,22.807836255217826,22.89416010981613,126247600
2016-03-09,22.97139549255371,23.07589332293961,22.77829990469187,23.014556547238335,108806800
2016-03-10,22.982755661010742,23.22582714453924,22.751043354527354,23.037277631026782,134054400
2016-03-11,23.230365753173828,23.234908382966164,23.05771635723203,23.225821390214843,109632800
2016-03-14,23.2894344329834,23.378032201182982,23.121329357943154,23.150862525065378,100304400
2016-03-15,23.757402420043945,23.89370386345121,23.59156781290107,23.61655661306187,160270800
2016-03-16,24.07316780090332,24.150404649062708,23.75967257841274,23.764216941932037,153214000
2016-03-17,24.034547805786133,24.18675104356324,23.843724413286907,23.97093885284189,137682800
2016-03-18,24.061809539794922,24.193568356192465,23.89597666154192,24.157220379324066,176820800
2016-03-21,24.05954360961914,24.454818399879436,23.884621971130947,24.064086240997355,142010800
2016-03-22,24.243553161621094,24.37303983464877,23.90052639395682,23.909613390874064,129777600
2016-03-23,24.109519958496094,24.323060033956608,24.057271897373173,24.189030741089972,102814000
2016-03-24,24.00501823425293,24.13677705673448,23.827826171754918,23.95958499423647,104532000
2016-03-28,23.89597511291504,24.12314475411954,23.86644195033169,24.079981967677302,77645600
2016-03-29,24.46163558959961,24.4866243975252,23.825559678494933,23.827831860988375,124760400
2016-03-30,24.88870620727539,25.084072244205707,24.670623552062526,24.68198272778724,182404400
2016-03-31,24.75922203063965,24.965947263784653,24.734233228101964,24.925056653556357,103553600
2016-04-01,24.986392974853516,24.98866515697277,24.57975903386454,24.711517866106874,103496000
2016-04-04,25.24309539794922,25.486166885571684,25.04999978393256,25.084075582474743,149424800
2016-04-05,24.94550132751465,25.154498744635635,24.85690529337838,24.877351465269015,106314800
2016-04-06,25.206745147705078,25.21128951145732,24.806926062688646,25.040912267254328,105616400
2016-04-07,24.656997680664062,25.0840760621472,24.561586829455138,24.97730603348463,127207600
2016-04-08,24.684255599975586,24.936412323081576,24.57294122089397,24.741048013853867,94326800
2016-04-11,24.76603889465332,25.127239603779756,24.722877832013868,24.754681450029125,117630000
2016-04-12,25.088613510131836,25.102243132785176,24.684251861860606,24.83872554037621,108929200
2016-04-13,25.452089309692383,25.520239168850683,25.17039941220403,25.17039941220403,133029200
2016-04-14,25.465723037719727,25.53160245873693,25.290803131214734,25.356682552231938,101895600
