Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-02,24.3204288482666,24.789797903918426,23.879977645896325,24.778674738802675,212818400
2015-01-05,23.635284423828125,24.169164129068307,23.4484274604303,24.08908208842444,257142000
2015-01-06,23.637510299682617,23.89777609314269,23.27491613036746,23.699795956528767,263188400
2015-01-07,23.968955993652344,24.069057683208676,23.735383121812127,23.846607975610976,160423600
2015-01-08,24.889902114868164,24.94773952442875,24.18028687717126,24.298186668971617,237458000
2015-01-09,24.916595458984375,25.192432657022927,24.516185254447116,25.0634114025435,214798000
2015-01-12,24.30263900756836,25.054518669777874,24.202537283196392,25.047845447774034,198603200
2015-01-13,24.518407821655273,25.092328492802338,24.22699923853741,24.787571772738204,268367600
2015-01-14,24.42498207092285,24.578471237079537,24.13579673076979,24.255919793733824,195826400
2015-01-15,23.762086868286133,24.482823723855358,23.72649578385613,24.46947727933876,240056000
2015-01-16,23.57744789123535,23.931143866715107,23.401712389817426,23.80879582865299,314053200
2015-01-20,24.18473243713379,24.24034486393104,23.690893815629142,23.988975608627253,199599600
2015-01-21,24.369365692138672,24.705263522399985,24.08462864610733,24.235894512341634,194303600
2015-01-22,25.003345489501953,25.018916899912004,24.407180252557072,24.52730328878736,215185600
2015-01-23,25.132368087768555,25.30365361162142,24.809815001458357,24.981102222467765,185859200
2015-01-26,25.159067153930664,25.439354322694612,25.09233324518674,25.301434862506042,222460000
2015-01-27,24.278162002563477,25.021144940628666,24.253692397895794,25.007796803528418,382274800
2015-01-28,25.650680541992188,26.27576550361316,25.650680541992188,26.166763902406935,585908400
2015-01-29,26.449270248413086,26.513780866484026,25.706287351627594,25.87534960253224,337745600
2015-01-30,26.062213897705078,26.693970382113093,25.99325332015124,26.33805111644964,334982000
2015-02-02,26.38921546936035,26.50933854820576,25.82196957705137,26.260195893258587,250956400
2015-02-03,26.39366340637207,26.491540143156218,26.16231546070213,26.360295604150622,207662800
2015-02-04,26.596094131469727,26.807422432641452,26.31803191715725,26.360297916823008,280598800
2015-02-05,26.78592300415039,26.850688237069605,26.63182635672692,26.80378792396723,168984800
2015-02-06,26.56035804748535,26.8551504836002,26.453160023509593,26.80378437331176,174826400
2015-02-09,26.736791610717773,26.76358984334251,26.448698683016357,26.475498619496165,155559200
2015-02-10,27.25044822692871,27.27948192161642,26.835060226400515,26.8372922768724,248034000
2015-02-11,27.8891544342041,27.89808774406307,27.35763527650538,27.41793298823511,294247200
2015-02-12,28.24201774597168,28.469812930001105,28.04325625033411,28.152686334663176,297898000
2015-02-13,28.380477905273438,28.425142753313455,28.06111930060856,28.425142753313455,217088800
2015-02-17,28.5479793548584,28.782474113637615,28.344750336735732,28.47204705336743,252609600
2015-02-18,28.746732711791992,28.76013182431451,28.46310566846505,28.503304709887193,179566800
2015-02-19,28.686437606811523,28.815968060168334,28.659639377741044,28.693137164079143,149449600
2015-02-20,28.92093849182129,28.92093849182129,28.59711399333912,28.724409016235786,195793600
2015-02-23,29.702585220336914,29.702585220336914,28.95667149205263,29.03706960339354,283896400
2015-02-24,29.517230987548828,29.836591471043615,29.293903217279674,29.68919432481525,276912400
2015-02-25,28.762374877929688,29.389928618737702,28.619445276824592,29.38099360183148,298846800
2015-02-26,29.126399993896484,29.22689678345752,28.275521950457023,28.762374730322254,365150000
2015-02-27,28.688674926757812,29.15989646219233,28.639542565132608,29.032598050424323,248059200
2015-03-02,28.82936668395996,29.095127143417336,28.652939332733023,28.865099927252135,192386800
2015-03-03,28.889665603637695,28.92539884630844,28.606038527466733,28.800335904670415,151265200
2015-03-04,28.7065372467041,28.934332424614354,28.657408294321318,28.831603604573328,126665200
2015-03-05,28.230852127075195,28.75343806710463,28.085688798004263,28.715472771397522,226068400
2015-03-06,28.273286819458008,28.891903806205928,28.197356218394752,28.675275661982294,291368400
2015-03-09,28.393878936767578,28.9365669298524,27.929356988814586,28.577007552268586,354114000
2015-03-10,27.806528091430664,28.411745860101902,27.647965653485496,28.230850996391403,275426400
2015-03-11,27.29957389831543,27.864592630686776,27.270541914608945,27.860126826983816,275756000
2015-03-12,27.79312515258789,27.893623616647286,27.163341252463685,27.315204121479333,193450800
2015-03-13,27.6010684967041,28.005292775799237,27.375508755701606,27.78196508492979,207309200
2015-03-16,27.904794692993164,27.904794692993164,27.440274384249296,27.66583412848828,143497200
2015-03-17,28.37154769897461,28.434079174613988,28.061122370725606,28.116954288811467,204092400
2015-03-18,28.690908432006836,28.845005082401027,28.22192062663696,28.36261645709141,261083600
2015-03-19,28.47428321838379,28.86510671353808,28.45195078800316,28.75344285777971,183238000
2015-03-20,28.11695098876953,28.675268400244406,27.95168900771129,28.641770616408408,274780400
2015-03-23,28.409509658813477,28.552439216023664,28.255413037755265,28.389410988512694,150838800
2015-03-24,28.29338264465332,28.59487295012784,28.264348957509863,28.413979789156055,131369200
2015-03-25,27.554166793823242,28.3224145094313,27.554166793823242,28.25988303562225,206620800
2015-03-26,27.74622917175293,27.889158743873807,27.379971930211312,27.41570517516898,190291600
2015-03-27,27.52513313293457,27.848957547074246,27.44920254903883,27.819925565676716,158184800
2015-03-30,28.22191047668457,28.228610032317437,27.69262343158048,27.70379049353821,188398800
2015-03-31,27.788658142089844,28.248712532420985,27.773025275540377,28.159381136200608,168362400
2015-04-01,27.748464584350586,27.942760281749532,27.491637408392435,27.8757612953761,162485600
2015-04-02,27.987428665161133,28.041026838704045,27.735068965202007,27.92266342452981,128880400
2015-04-06,28.440780639648438,28.47651388747033,27.766331773633098,27.797597513549732,148776000
2015-04-07,28.141521453857422,28.612741291445364,28.13482189606946,28.505544959128052,140049200
2015-04-08,28.049955368041992,28.228618187856657,27.90925954754002,28.10578728625221,149316800
2015-04-09,28.264352798461914,28.26882030656257,27.840031537075223,28.105790337990708,129936000
2015-04-10,28.384950637817383,28.409516821392867,27.974028483200485,28.128123439254246,160752000
2015-04-13,28.32911491394043,28.713240487086196,28.275516749623428,28.668572226421336,145460400
2015-04-14,28.206287384033203,28.427381315785674,28.119189722922986,28.36261608247333,102098400
2015-04-15,28.3134822845459,28.391646629805887,28.141520724973926,28.2308521354946,115881600
2015-04-16,28.177248001098633,28.384942774977812,28.16384888789826,28.201814177869103,113476000
2015-04-17,27.86012840270996,28.17055374519729,27.795363170297176,28.038791230321443,207828000
2015-04-20,28.496610641479492,28.612740281366165,27.9539243296978,28.043255739378658,188217200
2015-04-21,28.342519760131836,28.630610999180256,28.288919884343844,28.608280273384672,129740400
2015-04-22,28.724403381347656,28.780235297985456,28.21075077059283,28.360379898256962,150618000
2015-04-23,28.958898544311523,29.126394296720928,28.61720748201312,28.652940727044147,183083600
2015-04-24,29.09513282775879,29.173298886768084,28.86063805844121,29.142033144706428,178103600
2015-04-27,29.624412536621094,29.73161226625087,29.28942104887471,29.548481950582225,387816800
2015-04-28,29.157665252685547,30.04650858372668,28.936573000869448,30.028645365723904,475696000
2015-04-29,28.728870391845703,29.38768631523267,28.652939804382193,29.068329393289822,253544400
2015-04-30,27.949459075927734,28.728872190424035,27.82216236838046,28.728872190424035,332781600
2015-05-01,28.79810333251953,29.06163176398269,27.982958672716148,28.161619792405876,234050400
2015-05-04,28.74226951599121,29.159894562599675,28.644004799142163,28.92093232774315,203953200
2015-05-05,28.09462547302246,28.68644251770801,28.090157964842682,28.619443525852404,197085600
2015-05-06,27.918195724487305,28.306785438036545,27.54970468570634,28.264352630607828,288564000
2015-05-07,28.09087562561035,28.27476919935701,27.812791325039594,27.980986729477593,175763600
2015-05-08,28.620128631591797,28.620128631591797,28.28149476195688,28.40932319194235,222201600
2015-05-11,28.32858657836914,28.60666912211243,28.173846284291514,28.56854524735969,168143200
2015-05-12,28.227664947509766,28.454166782066725,27.99219077819116,28.16711366466942,192640000
2015-05-13,28.259069442749023,28.523696932639684,28.22767310589522,28.29046577960283,138776800
2015-05-14,28.918392181396484,28.918392181396484,28.516967372745793,28.573032500442157,180814000
2015-05-15,28.878032684326172,29.039500558010683,28.752447320781446,28.945311535352136,152832000
2015-05-18,29.196483612060547,29.315341438191382,28.786086365970352,28.790572535431327,203531600
2015-05-19,29.169567108154297,29.351217579534275,29.073133306369215,29.30860753376486,178532800
2015-05-20,29.167325973510742,29.373645264548497,29.005858107143048,29.153870888304162,145819600
2015-05-21,29.46558952331543,29.519413279900895,29.115743660369798,29.169567416955264,158921600
2015-05-22,29.723482131958008,29.819915916530547,29.467825324917836,29.512680157896682,182384000
2015-05-26,29.068655014038086,29.8064742316604,28.95652472508167,29.7369540000186,282790400
2015-05-27,29.61136245727539,29.660700053598696,29.165086138638944,29.23012019454992,183332800
2015-05-28,29.553056716918945,29.5911806019937,29.400561176619927,29.57099797259141,122933200
2015-05-29,29.21666145324707,29.47904586162355,29.131441357179046,29.42970827147302,203538000
2015-06-01,29.27497100830078,29.4655938466424,29.1650855276555,29.216664496569496,128451200
2015-06-02,29.1449031829834,29.30188488682264,29.001376564909734,29.122475758744436,134670400
2015-06-03,29.18077850341797,29.364673776989548,29.131440914017986,29.301881103561218,123934000
2015-06-04,29.010343551635742,29.283941683817417,28.909426993162494,29.059681144123864,153800400
2015-06-05,28.85111427307129,29.08434712808918,28.786080228504034,29.041737082156455,142507200
2015-06-08,28.660497665405273,28.97670584773006,28.442964668084898,28.907182205972028,210699200
2015-06-09,28.57527732849121,28.723290104771344,28.171609386855806,28.4138094674482,224301600
2015-06-10,28.90269660949707,29.00585453132655,28.67170683910317,28.687405006899652,156349200
2015-06-11,28.837661743164062,29.194235177107373,28.812992947120826,28.969974639239496,141563600
